model_id,benchmark_id,protocol,transition,candidate_changed_normalized,candidate_changed_exact,count
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cr,unrepaired_failure,false,false,32
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,cr,unrepaired_failure,true,true,513
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcpr,functional_preservation,false,false,485
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcpr,functional_preservation,true,true,44
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcpr,regression,true,true,33
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcpr,repair,true,true,15
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcpr,unrepaired_failure,false,false,390
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcpr,unrepaired_failure,true,true,167
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcr,functional_preservation,false,false,486
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcr,functional_preservation,true,true,49
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcr,regression,true,true,27
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcr,repair,true,true,10
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcr,unrepaired_failure,false,false,390
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dcr,unrepaired_failure,true,true,171
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,direct,functional_preservation,false,false,562
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,direct,unrepaired_failure,false,false,573
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dr,functional_preservation,false,false,552
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dr,functional_preservation,true,true,10
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dr,repair,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dr,unrepaired_failure,false,false,532
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,dr,unrepaired_failure,true,true,38
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,r,functional_preservation,false,false,543
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,r,functional_preservation,true,true,19
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,r,repair,true,true,4
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,r,unrepaired_failure,false,false,523
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,r,unrepaired_failure,true,true,46
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cpr,functional_preservation,false,false,528
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cpr,functional_preservation,true,true,28
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cpr,regression,true,true,5
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cpr,repair,true,true,7
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cpr,unrepaired_failure,false,false,509
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cpr,unrepaired_failure,true,true,57
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cr,functional_preservation,false,false,526
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cr,functional_preservation,true,true,35
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cr,regression,true,true,1
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cr,repair,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cr,unrepaired_failure,false,false,494
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_cr,unrepaired_failure,true,true,76
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcpr,functional_preservation,false,false,439
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcpr,functional_preservation,true,true,99
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcpr,regression,true,true,19
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcpr,repair,true,true,12
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcpr,unrepaired_failure,false,false,374
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcpr,unrepaired_failure,true,true,185
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcr,functional_preservation,false,false,512
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcr,functional_preservation,true,true,46
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcr,regression,true,true,4
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcr,repair,true,true,4
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcr,unrepaired_failure,false,false,481
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dcr,unrepaired_failure,true,true,88
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dr,functional_preservation,false,false,530
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dr,functional_preservation,true,true,28
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dr,regression,true,true,4
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dr,repair,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dr,unrepaired_failure,false,false,484
qwen3-coder-30b-a3b-instruct-fp8,bigcodebench_instruct,sc_dr,unrepaired_failure,true,true,86
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cpr,functional_preservation,false,false,68
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cpr,functional_preservation,true,true,53
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cpr,regression,true,true,17
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cpr,repair,true,true,6
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cpr,unrepaired_failure,false,false,5
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cpr,unrepaired_failure,true,true,9
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cr,functional_preservation,false,false,71
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cr,functional_preservation,true,true,55
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cr,regression,true,true,12
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cr,repair,true,true,7
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cr,unrepaired_failure,false,false,4
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,cr,unrepaired_failure,true,true,9
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcpr,functional_preservation,false,false,129
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcpr,functional_preservation,true,true,6
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcpr,regression,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcpr,repair,true,true,1
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcpr,unrepaired_failure,false,false,16
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcpr,unrepaired_failure,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcr,functional_preservation,false,false,129
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcr,functional_preservation,true,true,6
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcr,regression,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcr,repair,true,true,1
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcr,unrepaired_failure,false,false,16
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dcr,unrepaired_failure,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,direct,functional_preservation,false,false,138
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,direct,unrepaired_failure,false,false,21
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dr,functional_preservation,false,false,135
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dr,functional_preservation,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dr,unrepaired_failure,false,false,18
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,dr,unrepaired_failure,true,true,2
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,r,functional_preservation,false,false,130
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,r,functional_preservation,true,true,8
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,r,unrepaired_failure,false,false,18
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,r,unrepaired_failure,true,true,2
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cpr,functional_preservation,false,false,125
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cpr,functional_preservation,true,true,6
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cpr,regression,true,true,2
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cpr,repair,true,true,5
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cpr,unrepaired_failure,false,false,12
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cpr,unrepaired_failure,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cr,functional_preservation,false,false,129
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cr,functional_preservation,true,true,9
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cr,repair,true,true,1
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cr,unrepaired_failure,false,false,14
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_cr,unrepaired_failure,true,true,5
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcpr,functional_preservation,false,false,132
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcpr,functional_preservation,true,true,4
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcpr,regression,true,true,2
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcpr,repair,true,true,1
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcpr,unrepaired_failure,false,false,14
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcpr,unrepaired_failure,true,true,5
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcr,functional_preservation,false,false,134
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcr,functional_preservation,true,true,2
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcr,unrepaired_failure,false,false,18
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dcr,unrepaired_failure,true,true,2
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dr,functional_preservation,false,false,133
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dr,functional_preservation,true,true,5
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dr,unrepaired_failure,false,false,16
qwen3-coder-30b-a3b-instruct-fp8,humaneval_plus,sc_dr,unrepaired_failure,true,true,4
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cpr,functional_preservation,false,false,158
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cpr,functional_preservation,true,true,78
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cpr,regression,true,true,51
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cpr,repair,true,true,9
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cpr,unrepaired_failure,false,false,23
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cpr,unrepaired_failure,true,true,56
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cr,functional_preservation,false,false,161
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cr,functional_preservation,true,true,81
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cr,regression,true,true,45
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cr,repair,true,true,10
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cr,unrepaired_failure,false,false,26
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,cr,unrepaired_failure,true,true,51
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcpr,functional_preservation,false,false,273
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcpr,functional_preservation,true,true,8
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcpr,regression,true,true,6
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcpr,repair,true,true,1
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcpr,unrepaired_failure,false,false,65
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcpr,unrepaired_failure,true,true,23
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcr,functional_preservation,false,false,273
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcr,functional_preservation,true,true,9
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcr,regression,true,true,5
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcr,repair,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcr,unrepaired_failure,false,false,65
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dcr,unrepaired_failure,true,true,20
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,direct,functional_preservation,false,false,287
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,direct,unrepaired_failure,false,false,90
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dr,functional_preservation,false,false,286
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dr,functional_preservation,true,true,1
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dr,unrepaired_failure,false,false,83
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,dr,unrepaired_failure,true,true,7
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,r,functional_preservation,false,false,283
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,r,functional_preservation,true,true,4
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,r,unrepaired_failure,false,false,81
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,r,unrepaired_failure,true,true,9
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cpr,functional_preservation,false,false,267
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cpr,functional_preservation,true,true,8
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cpr,regression,true,true,7
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cpr,repair,true,true,5
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cpr,unrepaired_failure,false,false,60
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cpr,unrepaired_failure,true,true,23
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cr,functional_preservation,false,false,273
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cr,functional_preservation,true,true,10
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cr,regression,true,true,2
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cr,repair,true,true,1
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cr,unrepaired_failure,false,false,70
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_cr,unrepaired_failure,true,true,18
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcpr,functional_preservation,false,false,269
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcpr,functional_preservation,true,true,12
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcpr,regression,true,true,6
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcpr,repair,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcpr,unrepaired_failure,false,false,67
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcpr,unrepaired_failure,true,true,19
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcr,functional_preservation,false,false,273
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcr,functional_preservation,true,true,5
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcr,regression,true,true,4
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcr,unrepaired_failure,false,false,73
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dcr,unrepaired_failure,true,true,12
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dr,functional_preservation,false,false,273
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dr,functional_preservation,true,true,11
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dr,regression,true,true,3
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dr,repair,true,true,1
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dr,unrepaired_failure,false,false,76
qwen3-coder-30b-a3b-instruct-fp8,mbpp_plus,sc_dr,unrepaired_failure,true,true,11
