call_record_id,model_display_name,benchmark_id,upstream_task_id,stage,reported_status,finish_reason,source_registry_path,source_sha256,exported_path
call_ede04ca9377d95d39d02c6bc,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/299,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_ede04ca9377d95d39d02c6bc.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_ede04ca9377d95d39d02c6bc.response
call_f11ef739fe1578bc2cc944f0,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/616,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f11ef739fe1578bc2cc944f0.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f11ef739fe1578bc2cc944f0.response
call_f120b9661bc7c877f2a2a655,Qwen3-Coder-30B-A3B-Instruct-FP8,mbpp_plus,Mbpp/235,critique_conditioned_revision,malformed_candidate,stop,raw/run_c99d3b1d562acc3e80026e48/call_f120b9661bc7c877f2a2a655.response,9169dc5e05ce486f14fa00b4a61801a879801771337f9d092d9f1ca8191baad4,data/selected_raw_response_evidence/responses/call_f120b9661bc7c877f2a2a655.response
call_f146d3882d9af3bbac082237,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/555,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f146d3882d9af3bbac082237.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f146d3882d9af3bbac082237.response
call_f3088d1779354904be8f25cd,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/201,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f3088d1779354904be8f25cd.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f3088d1779354904be8f25cd.response
call_f44e1302793ba82f66e0dd44,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/613,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f44e1302793ba82f66e0dd44.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f44e1302793ba82f66e0dd44.response
call_f514d9419d020069ef3c72c1,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/108,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f514d9419d020069ef3c72c1.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f514d9419d020069ef3c72c1.response
call_f59faec1c6c46c69f954ad57,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/559,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f59faec1c6c46c69f954ad57.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f59faec1c6c46c69f954ad57.response
call_f66ade9e4c4ffa483dc22fd5,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/521,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f66ade9e4c4ffa483dc22fd5.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f66ade9e4c4ffa483dc22fd5.response
call_f6fecc895f3778169221b975,DeepSeek-Coder-V2-Lite-Instruct,mbpp_plus,Mbpp/223,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f6fecc895f3778169221b975.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f6fecc895f3778169221b975.response
call_f800c2c3a99fdd14e8c2cd6c,DeepSeek-Coder-V2-Lite-Instruct,mbpp_plus,Mbpp/468,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f800c2c3a99fdd14e8c2cd6c.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f800c2c3a99fdd14e8c2cd6c.response
call_f830514fb986c6813507d98e,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/109,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f830514fb986c6813507d98e.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f830514fb986c6813507d98e.response
call_f89181f8e5d22d0a5cf5f8a8,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/155,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_f89181f8e5d22d0a5cf5f8a8.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_f89181f8e5d22d0a5cf5f8a8.response
call_fa2cd1d6221f4bbcf845269b,Devstral-Small-2-24B-Instruct,mbpp_plus,Mbpp/306,direct_generation,malformed_candidate,length,raw/run_c99d3b1d562acc3e80026e48/call_fa2cd1d6221f4bbcf845269b.response,5012e9ea4cdccef7850673a325f372b3f7e3f9a07de4a33be7834523b61ab15f,data/selected_raw_response_evidence/responses/call_fa2cd1d6221f4bbcf845269b.response
call_fc59592b8020ed4ceef40f6c,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/135,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_fc59592b8020ed4ceef40f6c.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_fc59592b8020ed4ceef40f6c.response
call_fc81ccd061fc5786d8309d71,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/209,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_fc81ccd061fc5786d8309d71.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_fc81ccd061fc5786d8309d71.response
call_fcc965020a07e74717f718db,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/344,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_fcc965020a07e74717f718db.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_fcc965020a07e74717f718db.response
call_fd5a032a2051ab8a521c3bfa,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/969,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_fd5a032a2051ab8a521c3bfa.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_fd5a032a2051ab8a521c3bfa.response
call_fd7159963faba03b89a95966,Gemma-4-31B-Instruct-QAT-W4A16,mbpp_plus,Mbpp/430,direct_generation,malformed_candidate,length,raw/run_c99d3b1d562acc3e80026e48/call_fd7159963faba03b89a95966.response,938c0a4ea55dd943542cc17aefa0b0c0af5cd253709bc61b1e9e8398f9fccf6e,data/selected_raw_response_evidence/responses/call_fd7159963faba03b89a95966.response
call_fde08f31d2927ffbe5457bf7,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/531,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_fde08f31d2927ffbe5457bf7.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_fde08f31d2927ffbe5457bf7.response
call_fde98cbc2548bb5353ed58c3,DeepSeek-Coder-V2-Lite-Instruct,bigcodebench_instruct,BigCodeBench/210,refinement_need_decision,non_exact_decision_response,stop,raw/run_c99d3b1d562acc3e80026e48/call_fde98cbc2548bb5353ed58c3.response,5c38e98e2d4b7aa90d406e77b56591c272a4fa068d50af176ea5a1b99b1ed870,data/selected_raw_response_evidence/responses/call_fde98cbc2548bb5353ed58c3.response
call_fff3ab3db1728c68c070e112,Qwen3-Coder-30B-A3B-Instruct-FP8,bigcodebench_instruct,BigCodeBench/441,refinement_need_decision,non_exact_decision_response,length,raw/run_c99d3b1d562acc3e80026e48/call_fff3ab3db1728c68c070e112.response,97fc436e813164b431a017e3bf5da19dd7b83dfdd058ca4049119ef5fcc20be0,data/selected_raw_response_evidence/responses/call_fff3ab3db1728c68c070e112.response
